goals,assists,shots_ontarget,shots_offtarget,chances2score,keypasses,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,tballs_acc,tballs_inacc,drib_success,drib_unsuccess,touches,poss_lost,tackles,interceptions,clearances,stop_shots,dribbled_past,aerials_w,aerials_l,grduels_w,grduels_l,fouls,wasfouled,ycards,rcards,dangmistakes,saves_itb,saves_otb,saved_pen,goals_ag_itb,goals_ag_otb,shotsblocked,countattack,offsides,missed_penalties,owngoals,minutesPlayed,game_duration,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,GMM_Cluster,GMM_Max_Probability
0,0,0,0,1,0,67,4,0,0,8,2,0,0,0,0,81,8,0,3,2,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,4,1.0
0,0,0,0,0,0,74,6,0,1,1,4,0,1,1,0,90,7,0,0,0,0,2,1,0,3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79,90,0,0,0,0,0.9999999999479741
0,0,0,0,0,0,74,6,0,1,1,4,0,1,1,0,90,7,0,0,0,0,2,1,0,3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79,90,0,0,0,0,0.9999999999479741
0,0,0,2,1,0,38,13,0,0,3,4,0,1,1,0,71,15,1,1,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,2,2,-1,4,1.0
0,0,0,2,1,0,38,13,0,0,3,4,0,1,1,0,71,15,1,1,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,2,2,-1,4,1.0
0,0,0,0,0,0,23,6,0,1,2,2,0,1,0,0,41,7,1,2,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999516371231
0,0,0,0,0,0,23,6,0,1,2,2,0,1,0,0,41,7,1,2,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999516371231
0,0,0,0,0,0,25,7,0,0,6,5,0,0,0,0,39,12,1,1,4,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999971933278
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999999632507
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999987179535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999987179535
0,0,0,0,0,0,18,9,1,2,3,4,0,2,0,0,42,13,2,1,2,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999998725855
0,0,0,0,0,0,18,9,1,2,3,4,0,2,0,0,42,13,2,1,2,0,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999998725855
0,0,0,0,0,0,26,5,1,2,1,2,0,0,0,0,55,8,0,6,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999999989484
0,0,0,0,0,0,26,5,1,2,1,2,0,0,0,0,55,8,0,6,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999999989484
0,0,0,0,0,0,26,5,1,2,1,2,0,0,0,0,55,8,0,6,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999999989484
0,0,0,2,2,0,35,6,0,0,9,4,0,0,0,0,56,11,4,2,2,0,0,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,2,2,0,4,1.0
0,0,0,2,2,0,35,6,0,0,9,4,0,0,0,0,56,11,4,2,2,0,0,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,2,2,0,4,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9999999998638174
0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,6,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9918512377216765
0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,6,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9918512377216765
0,0,0,0,0,0,21,3,0,0,0,3,0,0,0,0,31,5,3,3,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999995637566
0,0,0,0,0,0,21,3,0,0,0,3,0,0,0,0,31,5,3,3,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999995637566
0,0,0,0,0,0,31,2,0,0,6,2,0,0,0,0,44,7,3,1,5,0,0,1,3,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999984313632
0,0,0,0,0,0,31,2,0,0,6,2,0,0,0,0,44,7,3,1,5,0,0,1,3,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999984313632
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999995184702208
0,0,0,0,0,0,39,3,1,0,3,1,0,0,1,0,58,7,2,1,0,0,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,0,0.9999999998608331
0,0,0,0,0,0,39,3,1,0,3,1,0,0,1,0,58,7,2,1,0,0,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,0,0.9999999998608331
0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999836347798
0,0,0,0,0,0,8,7,0,0,1,3,0,0,0,0,33,13,4,6,5,0,1,0,0,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999959527912
0,0,0,0,0,0,8,7,0,0,1,3,0,0,0,0,33,13,4,6,5,0,1,0,0,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999959527912
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999999627676
0,0,0,0,0,0,54,4,0,0,8,4,0,2,1,0,65,5,1,1,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999921300571
0,0,0,0,0,0,54,4,0,0,8,4,0,2,1,0,65,5,1,1,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999921300571
0,0,0,0,0,0,54,4,0,0,8,4,0,2,1,0,65,5,1,1,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999921300571
0,0,0,0,0,0,37,5,0,0,7,5,0,2,0,0,57,10,2,3,5,0,1,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999674407724
0,0,0,0,0,0,37,5,0,0,7,5,0,2,0,0,57,10,2,3,5,0,1,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999674407724
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999999369038
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9999999994059579
0,0,0,1,1,0,7,2,0,0,2,1,0,1,0,0,18,9,0,1,2,0,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,66,90,2,2,0,5,0.9999999696604367
0,0,0,1,1,0,7,2,0,0,2,1,0,1,0,0,18,9,0,1,2,0,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,66,90,2,2,0,5,0.9999999696604367
0,0,0,1,1,0,7,2,0,0,2,1,0,1,0,0,18,9,0,1,2,0,0,3,4,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,66,90,2,2,0,5,0.9999999696604367
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999869811519
0,0,0,0,0,0,10,3,0,1,0,0,0,0,1,0,23,9,1,0,2,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,76,90,0,0,0,0,0.9999999998261586
0,0,0,0,0,0,10,3,0,1,0,0,0,0,1,0,23,9,1,0,2,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,76,90,0,0,0,0,0.9999999998261586
0,0,0,0,0,0,10,3,0,1,0,0,0,0,1,0,23,9,1,0,2,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,76,90,0,0,0,0,0.9999999998261586
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,1.0
0,0,0,0,0,0,17,5,0,0,0,1,0,0,0,0,35,6,3,6,0,0,2,1,3,3,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,2,0,3,0.9999999974691889
0,0,0,0,0,0,17,5,0,0,0,1,0,0,0,0,35,6,3,6,0,0,2,1,3,3,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,2,0,3,0.9999999974691889
0,0,0,0,0,0,17,5,0,0,0,1,0,0,0,0,35,6,3,6,0,0,2,1,3,3,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,2,0,3,0.9999999974691889
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.999999999733717
0,0,0,1,0,0,52,4,0,0,1,1,0,0,0,0,60,5,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,90,0,0,0,1,0.9999999999974563
0,0,0,1,0,0,52,4,0,0,1,1,0,0,0,0,60,5,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,90,0,0,0,1,0.9999999999974563
0,0,0,0,0,0,19,8,1,0,5,3,0,0,0,0,61,16,0,6,4,0,1,1,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999999980957
0,0,0,0,0,0,19,8,1,0,5,3,0,0,0,0,61,16,0,6,4,0,1,1,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999999980957
0,0,0,0,0,0,34,7,0,0,6,4,0,0,0,0,51,9,3,3,3,0,1,2,5,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999984562038
0,0,0,0,0,0,34,7,0,0,6,4,0,0,0,0,51,9,3,3,3,0,1,2,5,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999984562038
0,0,0,0,0,0,16,7,0,0,1,1,0,0,1,0,30,8,1,0,1,0,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,90,0,0,0,0,0.9999999999909335
0,0,0,0,0,0,16,7,0,0,1,1,0,0,1,0,30,8,1,0,1,0,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,90,0,0,0,0,0.9999999999909335
0,0,0,0,0,0,19,6,0,2,5,2,0,0,0,0,42,12,2,1,1,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999998879706943
0,0,0,0,0,0,19,6,0,2,5,2,0,0,0,0,42,12,2,1,1,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999998879706943
0,0,0,1,0,0,22,5,0,1,1,2,0,0,0,0,33,6,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,0,0,1,0.9999999792012491
0,0,0,1,0,0,22,5,0,1,1,2,0,0,0,0,33,6,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,0,0,1,0.9999999792012491
0,0,0,0,0,0,21,5,0,0,2,1,0,0,0,0,36,6,5,4,1,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999920527927
0,0,0,0,0,0,21,5,0,0,2,1,0,0,0,0,36,6,5,4,1,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999920527927
0,0,0,0,0,0,19,2,0,0,3,2,0,0,0,0,31,4,3,1,2,0,0,1,2,4,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999714420089
0,0,0,0,0,0,19,2,0,0,3,2,0,0,0,0,31,4,3,1,2,0,0,1,2,4,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999714420089
0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9994337193869738
0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9994337193869738
0,0,0,1,1,0,24,1,0,0,1,0,0,0,0,0,33,1,1,1,0,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,1,0,4,0.9999999292933975
0,0,0,1,1,0,24,1,0,0,1,0,0,0,0,0,33,1,1,1,0,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,1,0,4,0.9999999292933975
0,0,0,0,0,0,53,5,0,0,3,3,0,0,0,0,65,7,1,2,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999996595335
0,0,0,0,0,0,53,5,0,0,3,3,0,0,0,0,65,7,1,2,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999996595335
0,0,0,0,0,0,46,10,0,0,5,3,0,0,0,0,65,11,2,3,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999670369425
0,0,0,0,0,0,46,10,0,0,5,3,0,0,0,0,65,11,2,3,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999670369425
0,0,0,0,0,0,46,10,0,0,5,3,0,0,0,0,65,11,2,3,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999670369425
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,1,1,0,3,0.9999999989841228
0,0,0,1,1,0,34,11,0,1,3,3,0,0,0,0,57,16,0,2,0,0,0,0,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,34,11,0,1,3,3,0,0,0,0,57,16,0,2,0,0,0,0,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,0,0,0,34,8,0,1,3,4,0,0,0,0,58,11,3,5,1,0,0,3,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999907127659
0,0,0,0,0,0,34,8,0,1,3,4,0,0,0,0,58,11,3,5,1,0,0,3,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999907127659
0,0,0,0,0,0,34,8,0,1,3,4,0,0,0,0,58,11,3,5,1,0,0,3,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999907127659
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999998348699
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999998790656
0,0,0,0,0,0,68,6,0,2,8,4,0,0,0,0,83,10,1,2,1,0,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999998947052602
0,0,0,0,0,0,68,6,0,2,8,4,0,0,0,0,83,10,1,2,1,0,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999998947052602
0,0,0,0,0,0,29,9,0,0,3,3,0,1,0,0,56,11,1,4,1,0,0,3,3,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999889529222
0,0,0,0,0,0,29,9,0,0,3,3,0,1,0,0,56,11,1,4,1,0,0,3,3,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999889529222
0,0,0,2,2,0,15,0,1,2,0,0,0,0,0,0,26,6,0,1,0,0,0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,90,2,2,0,5,0.9999997378540316
0,0,0,2,2,0,15,0,1,2,0,0,0,0,0,0,26,6,0,1,0,0,0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,90,2,2,0,5,0.9999997378540316
0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999594015507064
0,0,0,0,0,0,15,8,0,0,1,2,0,1,0,0,34,9,2,3,0,0,0,3,3,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999847145774
0,0,0,0,0,0,15,8,0,0,1,2,0,1,0,0,34,9,2,3,0,0,0,3,3,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999847145774
0,0,0,0,0,0,15,8,0,0,1,2,0,1,0,0,34,9,2,3,0,0,0,3,3,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999847145774
0,0,0,0,0,0,13,4,0,0,1,1,0,0,0,0,23,5,1,4,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,90,0,0,0,0,0.9999999999993179
0,0,0,0,0,0,13,4,0,0,1,1,0,0,0,0,23,5,1,4,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,90,0,0,0,0,0.9999999999993179
0,0,0,0,0,0,13,4,0,0,1,1,0,0,0,0,23,5,1,4,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,90,0,0,0,0,0.9999999999993179
0,0,0,0,0,0,6,4,0,1,0,1,0,1,0,0,15,7,0,4,1,0,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,90,0,0,0,0,0.9999999999945857
0,0,0,0,0,0,6,4,0,1,0,1,0,1,0,0,15,7,0,4,1,0,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,90,0,0,0,0,0.9999999999945857
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9998391129146142
0,0,0,0,0,0,21,4,0,0,2,2,0,0,0,0,48,10,2,0,1,0,1,3,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999848834024
0,0,0,0,0,0,21,4,0,0,2,2,0,0,0,0,48,10,2,0,1,0,1,3,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999848834024
0,0,0,0,0,0,21,2,0,0,1,1,0,0,0,0,30,5,0,0,2,0,0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,0,0,3,0.9999999932837085
0,0,0,0,0,0,21,2,0,0,1,1,0,0,0,0,30,5,0,0,2,0,0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,0,0,3,0.9999999932837085
0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999998761098
0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999998761098
0,0,0,0,0,0,43,5,0,0,1,3,0,0,1,0,59,6,1,1,1,0,0,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999931386157
0,0,0,0,0,0,43,5,0,0,1,3,0,0,1,0,59,6,1,1,1,0,0,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999931386157
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999997279474
0,0,0,0,0,0,21,9,1,0,6,7,0,0,2,0,39,9,0,5,4,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999982728411
0,0,0,0,0,0,21,9,1,0,6,7,0,0,2,0,39,9,0,5,4,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999982728411
0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,7,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9879857609592126
0,0,0,0,0,0,23,3,0,1,0,0,0,0,0,0,43,10,2,5,1,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999332392826
0,0,0,0,0,0,23,3,0,1,0,0,0,0,0,0,43,10,2,5,1,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999332392826
0,0,0,0,0,0,65,6,0,0,6,4,0,1,1,0,84,9,1,5,2,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999771627588
0,0,0,0,0,0,65,6,0,0,6,4,0,1,1,0,84,9,1,5,2,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999771627588
0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9999999999706688
0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9999999999706688
0,0,0,0,0,0,51,5,0,0,3,3,0,0,0,0,65,9,3,4,3,0,0,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999978557383
0,0,0,0,0,0,51,5,0,0,3,3,0,0,0,0,65,9,3,4,3,0,0,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999978557383
0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,6,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999663679660162
0,0,0,0,0,0,49,5,0,0,5,2,0,0,1,0,63,5,2,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999897444667
0,0,0,0,0,0,49,5,0,0,5,2,0,0,1,0,63,5,2,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999897444667
0,0,0,0,0,0,36,9,0,2,0,2,0,1,2,0,93,18,5,1,2,0,0,3,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,-1,3,0.9999999999985505
0,0,0,0,0,0,36,9,0,2,0,2,0,1,2,0,93,18,5,1,2,0,0,3,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,-1,3,0.9999999999985505
0,0,0,0,0,0,17,2,1,0,2,0,0,0,1,0,28,4,1,3,1,0,0,1,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,90,0,0,0,0,0.9999999998288303
0,0,0,0,0,0,17,2,1,0,2,0,0,0,1,0,28,4,1,3,1,0,0,1,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,90,0,0,0,0,0.9999999998288303
0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999595264207
0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999595264207
0,0,0,0,0,0,11,5,0,0,1,2,0,0,0,0,20,6,1,2,2,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999265672441
